global_sentence_id,document_id,sentence_id,sentence
218,2,58,"ער האָט פּלוצעם באַמערקט, אַז חיים הערט אים ניט, אָדער, ריכטיקער, חיים הערט אין זײַנע װערטער עפּעס לחלוטין ניט דאָס, װאָס ער נחום װיל זאָגן."
219,2,59,"עפּעס װי פּלוצעם האָט נחום דערזען חיימס אָפֿן, אומגעװײנלעך ליכטיק פּנים."
220,2,60,"האָט ער, נחום, שױן דערפֿילט, אַז די האַרבסטע װערטער צעגײען זיך אין דער שטיל גליִענדיקער גאַנצקײט פֿון חיימס התלהבֿות, װי שטיקער אײַז אין אַ פֿײַער־אָפּגרונט."
221,2,61,– נחום!
222,2,62,"טו נאָר אַ רעכטן קוק, האָט חיים צו אים געזאָגט, שטראַלנדיק מיט זײַן פֿאַרחלשטן װוּנדער־שמײכל, – װעסטו שױן דערזען און דערהערן, אַז ס׳איז טאַקע גאָר „אין עוד מלבֿדו“."
223,2,63,"הערסט, אין עוד מלבֿדו – ניטאָ גאָרנישט אַחוץ אים!"
224,2,64,ס׳איז אַזױ גרינג אױפֿהײבן און אױסלײזן אַלע װעלטן.
225,2,65,מ׳טאָר אַ רגע ניט פֿאַרלירן.
226,2,66,ס׳שײַנט דאָך שױן אומעטום דאָס אײביקע ליכט פֿון אין עוד מלבֿדו.
227,2,67,"נחום, טו נאָר איין רעכטן קוק...

ס׳איז שױן אַזױ מאָדנע, אַז נחום די שאַרפֿע יאַרמלקע שטײט גאָר אַ צעמישטער."
228,2,68,דאָס האַרץ האָט בײַ אים פּלוצעם פֿאַרחלשט.
229,2,69,עפּעס אַ פֿאַרפֿלײצנדיקע מתיקות האָט אים אַרומגענומען און מאָדנע אָפּגעשװאַכט.
230,2,70,װאָס טוט זיך עס דאָ?
231,2,71,"חיימס אָפֿענע אױגן קוקן אים גלײַך אין דער נשמה אַרײַן און די רײד חיימס דרינגען עפּעס אַלײן אַרײַן אין די ציטעריקע טיפֿענישן – װעקן, ציִען, ציִען... אַזױנס האָט ער, נחום, געפֿילט, װען נאָך אַ זעכצן־יאָריקער ייִנגל האָט ער צום ערשטן מאָל געהערט חסידות פֿון דעם אַלטן רבין, זכרונו לבֿרכה."
232,2,72,אפֿשר װאָלט ער טאַקע געבליבן בײַ חײמען אַ װײַלע – נאָר אױף צו זען... װאָס?
233,2,73,"נחום האָט זיך שױן טאַקע גאָר דערשראָקן פֿאַר זיך, דערפֿילנדיק עפּעס פֿאַרפֿלײצנדיקס, פֿאַרכאַפּנדיקס... נאָר דווקא די ציִענדיקע מתיקות, די פֿאַרפֿלײצונג־געפֿאַר האָבן געװעקט בײַ אים אַ חשד פֿון סיטרא־אַחרא און אַרױסגערופֿן אין אים די מסירת־נפֿשדיקע איבערגעגעבנקײט פֿון אַן אַלטן חסיד, װאָס שטײט אױף דער װאַך פֿון די אײַזערנע חסידישע יסודות."
234,2,74,האָט ער זיך האַסטיק אַ קער געטאָן און זיך געלאָזט לױפֿן פֿון בית־המדרש.
235,2,75,"ער איז געלאָפֿן, ניט אומקערנדיק אַפֿילו אײן מאָל דאָס פּנים... מ׳זאָגט, אַז ניט פֿאַרגײענדיק אַפֿילו אַהײם, האָט ער לױפֿנדיק פֿון בית־המדרש זיך געלאָזט גלײַך צו פֿוס אין ליובאַװיטש."
236,2,76,"טאַקע, װער ס׳האָט זיך נישט געשטעלט חײמען אױפֿן װעג, דער האָט ניט געקאָנט בײַשטײן."
237,2,77,"אונטער די אױגן האָט מען נאָך שטאַרק געקענט צװײפֿלען, חקרנען, מורא האָבן, איבערקלערן."
238,2,78,"דערזעט מען אָבער חײמען – װערט מען שױן אָן װערטער אַנטציקנדיק שטיל און נשמהדיק פֿאַרגאַפֿט פֿון דעם שטיל גליִענדיקן ציטער, װאָס האָט געװײעט אַפֿילו פֿון דעם לעצטן קנײטש אין זײַן ברײטן שװאַרצן גאַרטל."
239,2,79,װי אַזױ איז דאָס געשען?
240,2,80,"פֿאַר װאָס און װי אַזױ כאַפּט זיך דאָס אױף פּלוצעם בײַ יעדן װי פֿון יענער זײַט נשמה די שטענדיק אײַנגעדרימלטע, מאוימדיק פּשוטע שׂימחה, װאָס מאַכט דעם מענטשן און אַלץ אַרום אים אַזױ אַנטציקנדיק שטיל און ליכטיק?"
241,2,81,ס׳פֿאַלט גאָר קײנעם ניט אײַן זיך די דאָזיקע פּשוטע פֿראַגן צו שטעלן.
242,2,82,דער שטיל גליִענדיקער שטראָם פֿון מאוימדיק פּשוטער התלהבֿות האָט שױן די נשמה עפּעס װי פֿון אינעװײניק דורכגעדרונגען.
243,2,83,"נאָך עד־היום, אַז מ׳דערמאָנט זיך, הערט מען זיך נישט אױף צו װוּנדערן, פֿאַר װאָס האָט מען זיך דאַמאָלס אַזױ װײניק געװוּנדערט."
244,2,84,"ס׳האָט זיך יעדן געדוכט, אַז ער איז פּשוט געקומען צו זיך, אין די לחלוטין אָפֿענע היכלות פֿון דער אייגענער נשמה."
245,2,85,צום אָנהײב פֿון יענער צײַט האָט זיך חײם אײן מאָל נאָך מעריבֿ געזעצט מיטן עולם צום טיש אױף אַ חסידיש ביסל בראָנפֿן.
246,2,86,"װי אַלע מאָל, האָט מען געבראַכט רײנעם ספּירט."
247,2,87,מ׳האָט שױן אָנגעגאָסן פֿולע גלעזלעך.
248,2,88,"נאָר אײדער מ׳האָט נאָך צײַט געהאַט אַ ברכה אױף דעם בראָנפֿן צו מאַכן, איז דער גאַנצער עולם פֿאַרגאַפֿט אַנטשװיגן געװאָרן."
249,2,89,אין אײן רגע האָט זיך דער שטיל גליִענדיקער ציטער אױף אַלעמען צעגאָסן.
250,2,90,חײם האָט אָנגעהױבן מיט דעם שטענדיק פֿאַרחלשטן שמײכל צו ריידן װעגן דעם ענין פֿון „אין עוד מלבֿדו“.
251,2,91,"איז אָבער מערקװירדיק, אַז קײנער געדענקט הײַנט נישט זײַנע מאמרים פֿון יענער צײַט, װעלכע האָבן דאָך דאַמאָלס אַלעמען אַזױ אױפֿגעבראַכט."
252,2,92,"מ׳געדענקט נאָר, אַז די סאַמע פּראָסטע סקאַרבאָװע װערטער פֿון חסידות האָבן דאַמאָלס בײַ חײמען אָנגעהױבן גאָט װײס װי אַזױ צו לײַכטן און צו גליִען."
253,2,93,"ס׳איז רעכט צו זאָגן, אַז טאַקע נאָר דאַמאָלס האָט מען זוכה געװען צו זען, װאָס הײסט אין עוד מלבֿדו."
254,2,94,אַלץ און אומעטום איז גאָט.
255,2,95,"האָבן שױן אַלע ממש דערפֿילט די גאַנצע מאוימדיקע פּראָסטקײט פֿון אָט דעם גליִענדיקן אמת, די אומדערטרעגלעך קלאָרע שׂימחה."
256,2,96,"און מיט יעדן װאָרט חײמס װאַקסט די כּלות־הנפֿשדיקע פּראָסטקײט, אין װעלכער ס׳צעגײען אָרט און צײַט."
257,2,97,האָט שױן קײנער לחלוטין ניט באַמערקט װי לאַנג חײם האָט גערעדט.
258,2,98,"נאָר עפּעס װי אין מיטן די רײד האָט חײם אױפֿגעהױבן זײַנע אָפֿענע אױגן צו די פֿענצטער און געזאָגט:

– די נאַכט גײט שױן אױס... און די זון גײט אױף אין דעם תּשוקה־געזאַנג פֿון אין עוד מלבֿדו... לאָמיר, ייִדן, גײן אין װאַסער...

מ׳האָט זיך שטיל אױפֿגעהױבן פֿון טיש, אױף װעלכן ס׳זײַנען נאָך געשטאַנען אומבאַרירט די אָנגעגאָסענע גלעזלעך ספּירט."
259,2,99,"און װען מ׳איז אַרױס אױפֿן גאַס, האָט שױן טאַקע אָנגעהױבן באַגינען."
260,2,100,די ערד איז געלעגן פֿאַרחלשט.
261,2,101,אָן װערטער און באַװעגונג.
262,2,102,"און אין חלל האָבן בלאַסע באַגינען־שטראַלן געפֿלאָכטן אַ תּשוקה־געזאַנג פֿון דער אױסגײענדיקער שטילקײט:

– און עוד מלבֿדו!..."
263,2,103,האָט זיך אָט װאָס געטראָפֿן.
264,2,104,"שבת אין דער פֿרי נאָכן דאַװנען, װען אַלע האָבן זיך שױן אָנגעהױבן פֿונאַנדערגײן, איז חײם נאָך געשטאַנען דבֿקותדיק אומבאַװעגלעך אין זײַן װינקל, װוּ ער האָט געדאַװנט."
265,2,105,"ער איז געשטאַנען מיטן פּנים צו דער װאַנט, דעם טלית איבערן קאָפּ, נאָר די פּלײצעס אונטערן טלית האָבן שױן גליִענדיק געציטערט."
266,2,106,האָבן זיך פֿון דעם װינקל געטראָגן מאוימדיק זיסע קלאַנגען.
267,2,107,חײם האָט מיט אַ מאָדנער מתיקות תּפֿילהדיק פֿאַרגאַפֿט געזונגען.
268,2,108,איז שױן װײַטער דאָס זעלבע.
269,2,109,קײנער געדענקט הײַנט נישט יענע װוּנדער־ניגונים.
270,2,110,"מ׳געדענקט נאָר, אַז זײ האָבן זיך װי אַ גליִענדיקע פֿרײד אין דער נשמה געגאָסן."
271,2,111,"האָבן שױן ניט נאָר חסידים, נאָר דער גאַנצער עולם (פּשוטע קרעמערס, בעלי־מלאָכה, סתּם בעלי־בתּים) האָט דערהערט אין זיך דעם תּשוקה־געזאַנג פֿון אין עוד מלבֿדו."
272,2,112,טאַקע יעדער האָט געפֿילט די זעלטן פּשוטע גרינגקײט פֿון דער אמתער התעלות.
273,2,113,"און אַז דער עולם איז געקומען דעם זעלבן שבת פֿאַר נאַכט צו מינחה, האָט מען געטראָפֿן חײמען נאָך דאַװנענדיק אין דעם זעלבן װינקל, װוּ מ׳האָט אים אין דער פֿרי געלאָזן."
274,2,114,"ער איז נאָך אַפֿילו געשטאַנען אין דער זעלבער דבֿקותדיק אומבאַװעגלעכער פּאָזע, װי אין דער פֿרי: מיטן פּנים צו דער װאַנט, דעם טלית איבערן קאָפּ, שטיל צוקנדיקע פּלײצעס."
275,2,115,נאָר די מאוימדיקע מתיקות פֿונעם זינגען איז שױן געװאָרן טאַקע ממש אומגעהױער.
276,2,116,אַ לאַנגע צײַט שפּעטער האָבן זיך אײניקע חבדניקעס געפּרוּווט אױף זײער שפּראַך און שטײגער אױסטײַטשן די הױכע מדרגה פֿון יענעם זינגען.
277,2,117,"דאָס איז אַ געזאַנג, פֿלעגט מען דערנאָכדעם פּרוּוון זאָגן, פֿון אַ נשמה װאָס דערהערט אין זיך די אמת ליכטיקע אױס־נשמה."
278,2,118,אױס־נשמה און נשמה לײַכטן אײנע אין דער אַנדערער און װערן גלײַך בטל אין אלקות.
279,2,119,"נײן, ניט דאָס, ניט דאָס!"
280,2,120,ס׳איז נאָך העכער פֿון אַהבֿה־רבה בתּענוגים.
281,2,121,"דאָס איז אַ געזאַנג פֿון די באַשאַפֿענע װעלטן, װעלכע דערהערן אין זיך אלקות, גלײַך װי זײ װאָלטן נאָך גאָר ניט באַשאַפֿן געװאָרן."
282,2,122,באַשאַפֿן און ניט באַשאַפֿן געװאָרן – בײדע זײַנען באַזונדער און פֿאַראייניקט אין אלקות.
283,2,123,"דאָס באַהעפֿטעניש פֿון „זײַן“ און „ניט־זײַן“, פֿון „יש“ און „אַין“ אין דעם אור־אין־סוף."
284,2,124,"דאָס „פֿאַראַן“ און דאָס „ניטאָ“ פֿון דעם כּלומרשטיקן שײַן, קודם־הצימצום און לאַחר־הצימצום – לײַכטן אײנע אין די אַנדערע און װערן בטל אין עצמות־אלקות...

נאָר אָט די אַלע פֿאַרשפּיצטע רײד קענען ניט אַרױסגעבן דעם טעם פֿון אַ געזאַנג, װאָס איז העכער פֿון יעדן װאָרט און נאָמען."
285,2,125,"שױן בעסער רעדט נישט, זאָגט נישט קײן אײנציק װאָרט."
286,2,126,קײן אײנציק װאָרט!
287,2,127,"די שׂימחה איז דאַן אין בית־המדרש געװען גרױס, אומגעהײַער גרױס."
288,2,128,"אַלע זײַנען פֿאַרגאַפֿטע און בלאַסע געשטאַנען, ניט אַראָפּנעמענדיק קײן אױג פֿון דעם גליִענדיקן װינקל."
289,2,129,"װאָס מער ס׳ברענט, אַלץ מער הײבט עס ערשט אָן צו ברענען, אַלץ מער װערט עס ניט אױסגעברענט."
290,2,130,האָט זיך שױן דער שטיל גליִענדיקער ציטער איבער דער גאַנצער שול צעגאָסן.
291,2,131,"װי אַנטציקט־דערשראָקענע קינדער האָט מען זיך אײנע צו די אַנדערע געטוליעט און שטילערהײט געשעפּטשעט:

– חײם גראַװיצער, חײם גראַװיצער...

און ערשט שפּעט אין אָװנט, שבת צו נאַכטס, װען אין גאַנץ שטאָט האָבן שױן לאַנג װאָכעדיקע פֿײַערלעך געברענט, האָט זיך חײם עפּעס װי פּלוצעם אומגעקערט מיטן פּנים צום עולם."
